account_number,customer_id,account_type,branch_code,currency,opening_date,account_status,opening_balance,current_balance,available_balance,interest_rate,minimum_balance,overdraft_limit
ACC000000000967,CUST000456,SALARY,BR0010,USD,2021-07-18,DORMANT,31079.97,88203.53,45811.49,7.23,500.0,0.0
ACC000000000968,CUST000267,CURRENT,BR0041,USD,2022-08-23,ACTIVE,29701.8,22713.7,28323.55,1.45,500.0,0.0
ACC000000000969,CUST000109,SAVINGS,BR0083,USD,2024-07-08,ACTIVE,30241.48,41030.15,16990.47,4.06,500.0,0.0
ACC000000000970,CUST000932,RECURRING_DEPOSIT,BR0091,USD,2022-12-26,CLOSED,5174.24,80928.78,5996.74,3.7,500.0,8538.37
ACC000000000971,CUST000651,SAVINGS,BR0064,USD,2022-07-23,INACTIVE,28670.23,84318.51,92444.73,3.88,500.0,0.0
ACC000000000972,CUST000342,SAVINGS,BR0099,USD,2022-07-08,ACTIVE,48226.94,65462.25,64688.75,5.87,0.0,0.0
ACC000000000973,CUST000781,CURRENT,BR0067,USD,2021-02-22,ACTIVE,13793.03,81221.79,50368.27,2.07,500.0,0.0
ACC000000000974,CUST000125,RECURRING_DEPOSIT,BR0040,USD,2021-07-03,ACTIVE,13766.26,33060.17,38288.95,6.93,500.0,0.0
ACC000000000975,CUST000443,SAVINGS,BR0099,USD,2021-04-10,ACTIVE,16662.18,77614.02,40278.49,5.91,0.0,0.0
ACC000000000976,CUST000958,SALARY,BR0048,USD,2025-11-22,ACTIVE,7153.25,75278.25,73032.04,1.01,500.0,0.0
ACC000000000977,CUST000536,RECURRING_DEPOSIT,BR0033,USD,2022-09-29,INACTIVE,23719.03,33095.04,83650.7,5.13,0.0,0.0
ACC000000000978,CUST000439,FIXED_DEPOSIT,BR0045,USD,2024-06-26,ACTIVE,6341.25,33419.66,72731.15,5.7,500.0,0.0
ACC000000000979,CUST000334,FIXED_DEPOSIT,BR0087,USD,2025-06-25,ACTIVE,16657.53,74704.11,34698.74,6.4,0.0,9551.56
ACC000000000980,CUST000163,FIXED_DEPOSIT,BR0093,USD,2023-04-19,DORMANT,26335.79,14398.29,37871.13,4.99,500.0,4427.24
ACC000000000981,CUST000165,FIXED_DEPOSIT,BR0003,USD,2023-01-30,DORMANT,18013.57,75142.18,21091.07,4.57,500.0,0.0
ACC000000000982,CUST000961,SAVINGS,BR0039,USD,2024-10-31,ACTIVE,31748.94,21041.75,56613.89,6.0,0.0,0.0
ACC000000000983,CUST000362,RECURRING_DEPOSIT,BR0060,USD,2024-07-12,ACTIVE,11347.54,95456.77,34709.8,1.8,500.0,0.0
ACC000000000984,CUST000345,RECURRING_DEPOSIT,BR0066,USD,2024-03-10,INACTIVE,32915.52,27188.64,23005.34,7.21,0.0,8787.22
ACC000000000985,CUST000334,FIXED_DEPOSIT,BR0023,USD,2022-01-28,CLOSED,44669.88,95374.0,41659.04,0.98,500.0,0.0
ACC000000000986,CUST000428,RECURRING_DEPOSIT,BR0048,USD,2021-06-29,ACTIVE,48862.58,71879.47,22334.67,4.33,0.0,0.0
ACC000000000987,CUST000606,SAVINGS,BR0069,USD,2022-01-30,CLOSED,47906.31,19985.24,82905.97,4.92,0.0,0.0
ACC000000000988,CUST000041,SALARY,BR0060,USD,2024-05-21,INACTIVE,18543.47,59125.99,53951.69,0.81,500.0,0.0
ACC000000000989,CUST000343,SAVINGS,BR0085,USD,2023-04-21,DORMANT,15801.72,89939.3,81648.09,6.61,0.0,0.0
ACC000000000990,CUST000488,SAVINGS,BR0030,USD,2022-08-24,CLOSED,22071.42,90306.18,70963.04,5.0,0.0,0.0
ACC000000000991,CUST000990,SALARY,BR0005,USD,2022-07-10,ACTIVE,24153.87,4686.91,93451.54,4.7,0.0,4640.53
ACC000000000992,CUST000719,RECURRING_DEPOSIT,BR0075,USD,2021-05-18,INACTIVE,46995.92,6419.61,60209.38,4.69,500.0,6909.52
ACC000000000993,CUST000115,SAVINGS,BR0050,USD,2024-04-18,INACTIVE,36599.21,2369.05,14226.32,1.42,500.0,6338.84
ACC000000000994,CUST000774,SAVINGS,BR0057,USD,2022-12-08,ACTIVE,11400.55,55689.36,90829.98,0.75,0.0,0.0
ACC000000000995,CUST000484,FIXED_DEPOSIT,BR0093,USD,2025-11-12,ACTIVE,29677.73,70679.23,9697.2,1.39,0.0,0.0
ACC000000000996,CUST000723,SALARY,BR0024,USD,2023-12-25,INACTIVE,41419.98,62152.6,87312.82,3.59,500.0,0.0
ACC000000000997,CUST000056,RECURRING_DEPOSIT,BR0073,USD,2025-06-06,ACTIVE,14989.53,57087.37,65865.4,2.09,0.0,9910.56
ACC000000000998,CUST000617,RECURRING_DEPOSIT,BR0026,USD,2021-05-27,INACTIVE,43335.59,44470.81,64166.66,7.48,500.0,0.0
ACC000000000999,CUST000036,SALARY,BR0010,USD,2022-12-02,DORMANT,13228.99,12136.82,47933.27,7.18,500.0,1591.37
ACC000000001000,CUST000485,SALARY,BR0019,USD,2021-08-04,ACTIVE,13063.85,22975.67,85286.56,1.65,0.0,0.0
ACC000000001001,CUST000883,RECURRING_DEPOSIT,BR0023,USD,2022-07-28,DORMANT,39023.46,88739.41,79072.24,1.92,500.0,3132.43
ACC000000001002,CUST000232,SALARY,BR0015,USD,2023-12-16,ACTIVE,12288.49,69445.92,3272.05,2.57,500.0,0.0
ACC000000001003,CUST000535,RECURRING_DEPOSIT,BR0025,USD,2024-04-07,CLOSED,25440.58,1566.42,28055.33,3.57,0.0,7919.46
ACC000000001004,CUST000712,FIXED_DEPOSIT,BR0086,USD,2021-05-21,ACTIVE,12749.13,97101.62,28804.27,0.98,500.0,0.0
ACC000000001005,CUST000309,CURRENT,BR0058,USD,2025-02-14,ACTIVE,8516.67,97018.9,59901.81,4.05,0.0,0.0
ACC000000001006,CUST000261,SALARY,BR0012,USD,2022-06-03,ACTIVE,24083.96,55378.71,85501.05,2.57,0.0,819.98
ACC000000001007,CUST000403,SAVINGS,BR0051,USD,2023-06-08,ACTIVE,18119.29,48575.66,45844.32,3.69,500.0,7473.44
ACC000000001008,CUST000041,SAVINGS,BR0088,USD,2023-05-16,DORMANT,40792.99,52221.64,59056.45,2.98,0.0,0.0
ACC000000001009,CUST000797,SAVINGS,BR0087,USD,2025-06-23,ACTIVE,6140.7,60874.86,44968.94,4.19,500.0,0.0
ACC000000001010,CUST000277,RECURRING_DEPOSIT,BR0042,USD,2021-09-07,ACTIVE,2900.79,65525.18,60230.1,3.51,500.0,0.0
ACC000000001011,CUST000275,SALARY,BR0013,USD,2021-09-05,ACTIVE,48033.63,55396.52,70857.12,1.41,0.0,0.0
ACC000000001012,CUST000290,SALARY,BR0069,USD,2021-08-25,ACTIVE,32534.08,83458.66,8297.56,1.62,0.0,0.0
ACC000000001013,CUST000436,FIXED_DEPOSIT,BR0047,USD,2024-07-24,ACTIVE,37011.42,78470.83,98631.99,2.46,0.0,0.0
ACC000000001014,CUST000364,CURRENT,BR0016,USD,2021-12-12,ACTIVE,44576.28,1772.9,85194.64,4.3,500.0,8225.39
ACC000000001015,CUST000466,SAVINGS,BR0048,USD,2023-07-20,ACTIVE,22866.57,48429.49,35032.2,2.5,500.0,0.0
ACC000000001016,CUST000144,CURRENT,BR0017,USD,2023-01-03,DORMANT,41602.63,16492.34,27224.39,6.31,500.0,6443.77
ACC000000001017,CUST000816,CURRENT,BR0019,USD,2021-09-29,CLOSED,45430.37,23914.21,78253.76,0.72,0.0,0.0
ACC000000001018,CUST000291,CURRENT,BR0085,USD,2022-05-09,CLOSED,40107.05,60563.82,48333.24,6.79,0.0,0.0
ACC000000001019,CUST000794,CURRENT,BR0026,USD,2023-08-24,ACTIVE,37109.12,34589.37,35744.38,6.71,500.0,0.0
ACC000000001020,CUST000528,RECURRING_DEPOSIT,BR0080,USD,2025-11-06,CLOSED,12956.55,30619.43,82397.83,4.01,500.0,0.0
ACC000000001021,CUST000029,FIXED_DEPOSIT,BR0072,USD,2024-02-16,ACTIVE,17749.73,24941.68,24477.11,6.53,500.0,381.92
ACC000000001022,CUST000631,SAVINGS,BR0093,USD,2025-06-07,ACTIVE,44006.65,78243.06,42215.11,5.44,0.0,0.0
ACC000000001023,CUST000823,CURRENT,BR0067,USD,2024-05-09,CLOSED,13718.11,47802.74,81056.77,3.55,0.0,3271.01
ACC000000001024,CUST000538,CURRENT,BR0065,USD,2023-11-22,ACTIVE,4385.21,27938.53,75995.02,2.75,0.0,0.0
ACC000000001025,CUST000399,SALARY,BR0063,USD,2025-03-03,DORMANT,26082.57,96102.97,37127.12,6.96,500.0,0.0
ACC000000001026,CUST000272,SAVINGS,BR0001,USD,2021-10-20,ACTIVE,23611.37,1778.09,75591.69,1.25,500.0,6304.5
ACC000000001027,CUST000609,RECURRING_DEPOSIT,BR0046,USD,2022-09-06,DORMANT,12919.96,89389.38,27985.1,2.83,500.0,7976.8
ACC000000001028,CUST000122,FIXED_DEPOSIT,BR0030,USD,2025-04-20,ACTIVE,5366.6,17303.64,4628.5,0.78,0.0,0.0
ACC000000001029,CUST000675,RECURRING_DEPOSIT,BR0039,USD,2024-01-08,INACTIVE,35037.33,95551.33,62070.4,2.44,500.0,0.0
ACC000000001030,CUST000614,FIXED_DEPOSIT,BR0056,USD,2024-07-12,CLOSED,8611.89,88751.39,64455.89,1.13,500.0,0.0
ACC000000001031,CUST000207,FIXED_DEPOSIT,BR0093,USD,2022-04-06,ACTIVE,31258.76,33846.85,19331.64,3.12,0.0,0.0
ACC000000001032,CUST000775,RECURRING_DEPOSIT,BR0061,USD,2022-06-25,CLOSED,33109.48,39991.95,14121.44,2.44,500.0,0.0
ACC000000001033,CUST000648,FIXED_DEPOSIT,BR0096,USD,2025-11-19,DORMANT,46980.87,38950.22,22164.1,5.8,500.0,0.0
ACC000000001034,CUST000824,FIXED_DEPOSIT,BR0064,USD,2021-05-23,ACTIVE,27797.99,47648.9,93858.83,1.69,500.0,0.0
ACC000000001035,CUST000067,CURRENT,BR0025,USD,2022-08-21,CLOSED,3344.39,69462.98,3312.97,1.95,500.0,0.0
ACC000000001036,CUST000872,SAVINGS,BR0026,USD,2023-02-07,INACTIVE,1183.98,69167.46,86972.98,1.2,0.0,0.0
ACC000000001037,CUST000661,RECURRING_DEPOSIT,BR0002,USD,2022-10-04,ACTIVE,21948.25,96812.51,76785.51,7.3,0.0,0.0
ACC000000001038,CUST000953,SAVINGS,BR0092,USD,2021-09-19,ACTIVE,9295.83,1559.91,25218.52,7.02,500.0,0.0
ACC000000001039,CUST000125,SALARY,BR0020,USD,2024-05-20,ACTIVE,5933.16,70853.64,42224.91,1.31,0.0,2599.85
ACC000000001040,CUST000183,CURRENT,BR0059,USD,2022-02-26,ACTIVE,1374.69,15714.4,27854.2,0.51,500.0,0.0
ACC000000001041,CUST000113,RECURRING_DEPOSIT,BR0090,USD,2021-09-06,ACTIVE,20750.29,83896.31,80186.04,5.15,500.0,0.0
ACC000000001042,CUST000430,RECURRING_DEPOSIT,BR0027,USD,2023-03-21,ACTIVE,12205.02,89679.06,66257.72,2.32,500.0,0.0
ACC000000001043,CUST000230,SALARY,BR0028,USD,2024-06-26,ACTIVE,1993.1,78838.14,62589.83,1.62,0.0,0.0
ACC000000001044,CUST000170,CURRENT,BR0032,USD,2021-12-13,ACTIVE,13678.95,66169.72,9571.78,4.88,500.0,0.0
ACC000000001045,CUST000818,RECURRING_DEPOSIT,BR0041,USD,2023-11-24,ACTIVE,28504.4,54322.34,51725.37,4.12,0.0,5966.31
ACC000000001046,CUST000121,SAVINGS,BR0024,USD,2025-08-06,INACTIVE,26722.89,49668.0,75313.12,4.82,500.0,8263.44
ACC000000001047,CUST000717,SAVINGS,BR0025,USD,2023-08-28,DORMANT,21059.43,18917.36,47328.02,5.18,500.0,0.0
ACC000000001048,CUST000973,SALARY,BR0051,USD,2024-08-25,ACTIVE,23496.24,94396.38,81663.53,7.18,0.0,0.0
ACC000000001049,CUST000487,SAVINGS,BR0047,USD,2025-08-27,ACTIVE,3428.98,37177.37,59960.22,3.88,0.0,0.0
ACC000000001050,CUST000844,SALARY,BR0086,USD,2023-12-06,INACTIVE,12842.04,23643.66,65008.48,6.16,0.0,2462.21
ACC000000001051,CUST000343,RECURRING_DEPOSIT,BR0088,USD,2024-07-01,ACTIVE,21407.91,37913.88,10854.55,3.36,500.0,9018.9
ACC000000001052,CUST000083,SALARY,BR0010,USD,2023-10-31,ACTIVE,13143.53,46418.47,5922.2,3.77,500.0,0.0
ACC000000001053,CUST000363,SALARY,BR0071,USD,2025-02-01,ACTIVE,38444.07,57968.61,66437.69,0.87,500.0,0.0
ACC000000001054,CUST000441,CURRENT,BR0098,USD,2024-07-08,ACTIVE,18734.76,40431.33,88733.31,7.01,500.0,0.0
ACC000000001055,CUST000621,FIXED_DEPOSIT,BR0031,USD,2021-08-05,ACTIVE,45014.47,39262.03,73180.89,4.4,500.0,665.55
ACC000000001056,CUST000142,SALARY,BR0044,USD,2024-06-04,ACTIVE,42446.13,10379.31,92299.44,0.78,500.0,0.0
ACC000000001057,CUST000721,SALARY,BR0005,USD,2021-05-22,INACTIVE,14401.18,78682.93,78724.8,3.58,500.0,0.0
ACC000000001058,CUST000568,RECURRING_DEPOSIT,BR0049,USD,2021-04-10,ACTIVE,954.3,84499.11,49306.28,3.06,500.0,388.74
ACC000000001059,CUST000758,SALARY,BR0042,USD,2021-12-04,ACTIVE,33945.75,77455.2,10742.82,3.09,500.0,943.25
ACC000000001060,CUST000665,CURRENT,BR0048,USD,2025-04-22,ACTIVE,38934.4,84439.54,86260.14,6.74,500.0,0.0
ACC000000001061,CUST000827,FIXED_DEPOSIT,BR0010,USD,2021-03-01,ACTIVE,41272.39,31895.96,39568.62,6.14,500.0,0.0
ACC000000001062,CUST000626,SAVINGS,BR0023,USD,2022-12-27,ACTIVE,25384.65,36777.48,10161.75,6.98,0.0,0.0
ACC000000001063,CUST000886,FIXED_DEPOSIT,BR0087,USD,2021-10-08,ACTIVE,36491.8,3803.46,84198.29,3.61,0.0,0.0
ACC000000001064,CUST000231,SALARY,BR0096,USD,2024-08-17,CLOSED,29442.93,10404.29,67776.29,3.95,0.0,3373.73
ACC000000001065,CUST000074,CURRENT,BR0009,USD,2022-12-29,INACTIVE,31999.11,15409.59,89928.88,4.65,500.0,0.0
ACC000000001066,CUST000980,CURRENT,BR0044,USD,2023-03-09,CLOSED,14316.85,73002.52,16386.57,7.22,0.0,0.0
ACC000000001067,CUST000822,RECURRING_DEPOSIT,BR0082,USD,2021-02-18,ACTIVE,10617.25,40496.72,97633.36,4.49,500.0,0.0
ACC000000001068,CUST000821,CURRENT,BR0083,USD,2025-08-29,ACTIVE,12607.24,67502.12,51915.86,6.95,500.0,0.0
ACC000000001069,CUST000703,RECURRING_DEPOSIT,BR0063,USD,2021-10-20,ACTIVE,48958.63,20346.04,21355.57,4.37,500.0,0.0
ACC000000001070,CUST000085,FIXED_DEPOSIT,BR0082,USD,2023-04-12,ACTIVE,26729.86,12651.82,87231.84,5.8,500.0,0.0
ACC000000001071,CUST000063,SAVINGS,BR0081,USD,2023-10-13,ACTIVE,27586.0,51061.9,89030.96,6.44,500.0,7781.22
ACC000000001072,CUST000153,SAVINGS,BR0099,USD,2025-02-16,DORMANT,4881.24,96680.86,3949.63,2.18,500.0,8183.71
ACC000000001073,CUST000543,FIXED_DEPOSIT,BR0001,USD,2022-04-14,CLOSED,13304.96,44696.41,97147.87,4.63,0.0,0.0
ACC000000001074,CUST000219,SAVINGS,BR0082,USD,2024-03-01,CLOSED,19618.85,53826.28,10440.17,5.72,500.0,0.0
ACC000000001075,CUST000604,SALARY,BR0082,USD,2023-01-04,CLOSED,2055.04,92792.26,47798.8,3.78,500.0,9054.43
ACC000000001076,CUST000503,SAVINGS,BR0069,USD,2025-10-13,ACTIVE,27565.63,30236.64,73809.43,6.7,0.0,3323.08
ACC000000001077,CUST000958,SAVINGS,BR0100,USD,2024-08-29,ACTIVE,45697.6,33789.14,38563.06,2.32,500.0,0.0
ACC000000001078,CUST000790,SALARY,BR0021,USD,2021-04-15,ACTIVE,26307.36,46041.71,84822.9,6.49,500.0,0.0
ACC000000001079,CUST000287,SAVINGS,BR0022,USD,2021-09-23,ACTIVE,43353.51,46130.48,67257.75,1.36,500.0,1724.64
ACC000000001080,CUST000858,CURRENT,BR0075,USD,2021-09-14,ACTIVE,20003.9,70946.77,72949.64,5.39,500.0,0.0
ACC000000001081,CUST000520,FIXED_DEPOSIT,BR0045,USD,2025-06-29,ACTIVE,9005.57,91850.15,20171.72,1.79,0.0,0.0
ACC000000001082,CUST000257,SALARY,BR0047,USD,2024-10-02,INACTIVE,2363.12,21945.45,71514.84,6.97,0.0,0.0
ACC000000001083,CUST000078,FIXED_DEPOSIT,BR0095,USD,2021-01-26,ACTIVE,7314.31,6411.72,96885.24,3.61,0.0,5926.22
ACC000000001084,CUST000784,CURRENT,BR0063,USD,2025-01-31,ACTIVE,1070.39,75973.66,64863.57,3.23,0.0,9218.32
ACC000000001085,CUST000420,SAVINGS,BR0021,USD,2022-04-23,ACTIVE,3196.23,88789.06,56285.14,4.45,0.0,0.0
ACC000000001086,CUST000011,CURRENT,BR0039,USD,2022-08-26,ACTIVE,10606.28,37853.25,93686.51,4.42,500.0,0.0
ACC000000001087,CUST000372,SALARY,BR0087,USD,2022-12-29,DORMANT,45104.24,99601.95,71202.55,7.42,500.0,0.0
ACC000000001088,CUST000518,CURRENT,BR0011,USD,2022-04-06,DORMANT,33492.71,25204.19,84737.06,6.93,0.0,0.0
ACC000000001089,CUST000980,RECURRING_DEPOSIT,BR0093,USD,2022-11-16,INACTIVE,9574.59,26208.07,13898.34,7.44,0.0,0.0
ACC000000001090,CUST000069,RECURRING_DEPOSIT,BR0080,USD,2021-09-28,ACTIVE,9540.65,78772.93,81989.83,2.6,0.0,0.0
ACC000000001091,CUST000628,RECURRING_DEPOSIT,BR0043,USD,2024-02-09,ACTIVE,14407.25,87703.94,11061.53,6.08,0.0,0.0
ACC000000001092,CUST000359,CURRENT,BR0002,USD,2024-02-14,ACTIVE,19758.1,74599.19,11930.61,1.58,500.0,0.0
ACC000000001093,CUST000817,CURRENT,BR0032,USD,2024-06-10,CLOSED,40887.91,20188.2,95794.13,3.24,0.0,0.0
ACC000000001094,CUST000030,RECURRING_DEPOSIT,BR0021,USD,2025-08-16,ACTIVE,7078.44,67925.08,6673.2,3.43,500.0,2501.91
ACC000000001095,CUST000763,CURRENT,BR0018,USD,2024-04-14,ACTIVE,10418.2,32615.59,85861.6,3.88,0.0,0.0
ACC000000001096,CUST000754,SALARY,BR0056,USD,2025-09-22,CLOSED,27064.51,12534.33,3981.51,3.83,500.0,0.0
ACC000000001097,CUST000885,SALARY,BR0037,USD,2024-04-05,ACTIVE,42967.08,86176.67,93581.39,2.42,500.0,0.0
ACC000000001098,CUST000073,SAVINGS,BR0083,USD,2022-11-30,ACTIVE,22796.52,17163.43,76589.35,7.43,500.0,0.0
ACC000000001099,CUST000508,FIXED_DEPOSIT,BR0051,USD,2024-07-03,ACTIVE,43411.48,60771.24,7107.43,2.27,0.0,0.0
ACC000000001100,CUST000034,SALARY,BR0032,USD,2025-09-06,ACTIVE,7128.92,2482.08,54443.74,1.68,0.0,0.0
ACC000000001101,CUST000988,SALARY,BR0067,USD,2023-01-10,INACTIVE,26427.17,92404.49,1834.37,2.31,500.0,6525.18
ACC000000001102,CUST000103,SAVINGS,BR0086,USD,2022-10-06,ACTIVE,1179.56,35323.35,11529.29,1.0,0.0,1153.73
ACC000000001103,CUST000827,SALARY,BR0067,USD,2021-01-25,ACTIVE,40261.86,9453.0,53950.83,3.06,0.0,1499.44
ACC000000001104,CUST000064,FIXED_DEPOSIT,BR0089,USD,2025-01-04,ACTIVE,38794.56,27868.95,50819.26,5.15,0.0,0.0
ACC000000001105,CUST000696,CURRENT,BR0086,USD,2022-09-12,ACTIVE,25737.11,92347.56,45825.42,3.04,0.0,0.0
ACC000000001106,CUST000744,CURRENT,BR0029,USD,2021-09-03,INACTIVE,14484.13,90177.89,47200.72,3.13,0.0,1857.49
ACC000000001107,CUST000073,SALARY,BR0080,USD,2022-06-24,ACTIVE,13896.56,58965.57,89889.19,6.94,500.0,0.0
ACC000000001108,CUST000725,SALARY,BR0034,USD,2024-05-07,INACTIVE,24258.58,37973.65,9191.29,2.02,0.0,6352.02
ACC000000001109,CUST000997,SALARY,BR0028,USD,2023-11-30,ACTIVE,43964.88,67293.35,73715.12,7.22,500.0,0.0
ACC000000001110,CUST000219,RECURRING_DEPOSIT,BR0098,USD,2024-02-13,ACTIVE,26812.23,82880.28,571.29,1.15,500.0,4944.54
ACC000000001111,CUST000369,RECURRING_DEPOSIT,BR0081,USD,2025-07-17,ACTIVE,33154.35,30012.48,27268.02,4.67,0.0,0.0
ACC000000001112,CUST000443,SALARY,BR0016,USD,2023-12-18,INACTIVE,37541.44,53681.28,47514.89,5.14,500.0,0.0
ACC000000001113,CUST000639,SALARY,BR0002,USD,2021-08-01,ACTIVE,24675.7,12839.63,34844.36,2.2,500.0,2993.47
ACC000000001114,CUST000705,SALARY,BR0100,USD,2021-05-26,ACTIVE,23358.66,54713.62,70330.53,5.03,500.0,0.0
ACC000000001115,CUST000827,SALARY,BR0032,USD,2022-01-24,ACTIVE,47109.16,95897.02,37409.0,3.48,0.0,0.0
ACC000000001116,CUST000179,SALARY,BR0025,USD,2023-07-18,ACTIVE,2868.18,34911.78,39905.68,2.92,0.0,0.0
ACC000000001117,CUST000999,CURRENT,BR0027,USD,2022-08-04,ACTIVE,28336.03,37508.19,84425.28,2.38,500.0,0.0
ACC000000001118,CUST000031,SAVINGS,BR0044,USD,2022-03-10,ACTIVE,41651.07,89220.63,25433.61,4.75,500.0,0.0
ACC000000001119,CUST000555,SAVINGS,BR0079,USD,2023-11-01,ACTIVE,30453.97,81576.07,48104.78,5.73,500.0,0.0
ACC000000001120,CUST000578,FIXED_DEPOSIT,BR0031,USD,2022-01-20,CLOSED,41997.48,59678.42,62641.49,1.16,500.0,2850.4
ACC000000001121,CUST000535,FIXED_DEPOSIT,BR0006,USD,2021-01-31,ACTIVE,20469.85,36593.98,90192.66,6.78,500.0,0.0
ACC000000001122,CUST000088,CURRENT,BR0065,USD,2021-08-02,ACTIVE,6999.66,1326.93,95702.17,2.27,500.0,0.0
ACC000000001123,CUST000170,SAVINGS,BR0033,USD,2025-10-21,DORMANT,49006.85,9590.36,2765.88,6.18,500.0,0.0
ACC000000001124,CUST000421,SAVINGS,BR0033,USD,2022-08-28,ACTIVE,1415.86,23463.78,48078.13,6.66,500.0,7410.54
ACC000000001125,CUST000480,SALARY,BR0080,USD,2024-08-12,ACTIVE,22880.7,3444.68,63690.41,1.94,0.0,0.0
ACC000000001126,CUST000514,FIXED_DEPOSIT,BR0095,USD,2022-05-04,ACTIVE,17024.79,48682.23,1531.8,6.42,500.0,6313.48
ACC000000001127,CUST000252,CURRENT,BR0020,USD,2022-01-30,ACTIVE,14008.53,59668.16,40043.49,0.85,0.0,611.01
ACC000000001128,CUST000991,FIXED_DEPOSIT,BR0094,USD,2023-05-23,ACTIVE,36785.23,37762.95,72019.66,5.79,500.0,0.0
ACC000000001129,CUST000089,SAVINGS,BR0013,USD,2023-11-25,ACTIVE,12158.0,81270.74,51196.94,5.13,0.0,0.0
ACC000000001130,CUST000935,FIXED_DEPOSIT,BR0005,USD,2021-02-10,ACTIVE,41702.58,5625.32,63924.63,4.23,500.0,0.0
ACC000000001131,CUST000693,FIXED_DEPOSIT,BR0031,USD,2023-08-25,DORMANT,5547.2,19230.95,5849.27,1.47,500.0,0.0
ACC000000001132,CUST000323,SAVINGS,BR0100,USD,2021-12-27,CLOSED,14280.99,50665.51,86465.21,1.97,500.0,0.0
ACC000000001133,CUST000950,RECURRING_DEPOSIT,BR0087,USD,2024-11-04,ACTIVE,1122.54,75434.97,10281.17,0.53,500.0,0.0
ACC000000001134,CUST000622,FIXED_DEPOSIT,BR0027,USD,2021-03-25,INACTIVE,20467.33,58901.71,89555.48,2.37,500.0,703.7
ACC000000001135,CUST000597,SALARY,BR0041,USD,2021-05-16,DORMANT,38479.79,7648.23,89967.38,1.58,500.0,0.0
ACC000000001136,CUST000839,SAVINGS,BR0077,USD,2025-11-29,ACTIVE,6760.89,47441.18,55738.7,4.0,0.0,0.0
ACC000000001137,CUST000990,SALARY,BR0062,USD,2023-03-03,INACTIVE,36056.79,52064.41,15470.53,5.69,0.0,0.0
ACC000000001138,CUST000723,RECURRING_DEPOSIT,BR0064,USD,2021-12-15,CLOSED,45149.33,27981.04,78067.36,5.53,500.0,2116.17
ACC000000001139,CUST000183,RECURRING_DEPOSIT,BR0076,USD,2025-10-16,DORMANT,45977.41,13051.95,78203.24,6.79,500.0,0.0
ACC000000001140,CUST000544,FIXED_DEPOSIT,BR0068,USD,2021-12-15,ACTIVE,40659.36,42361.3,99892.49,2.26,0.0,0.0
ACC000000001141,CUST000625,CURRENT,BR0037,USD,2024-02-02,ACTIVE,30634.6,13797.56,32985.58,5.95,500.0,0.0
ACC000000001142,CUST000069,SALARY,BR0035,USD,2023-10-03,DORMANT,45509.76,86166.26,55229.57,1.49,500.0,8047.65
ACC000000001143,CUST000749,RECURRING_DEPOSIT,BR0085,USD,2021-04-03,CLOSED,35599.92,12308.86,27501.36,3.82,500.0,0.0
ACC000000001144,CUST000823,RECURRING_DEPOSIT,BR0056,USD,2025-05-10,ACTIVE,35299.86,8182.45,52695.88,1.88,500.0,0.0
ACC000000001145,CUST000674,RECURRING_DEPOSIT,BR0090,USD,2024-07-22,ACTIVE,11593.83,99463.34,64784.91,3.25,0.0,7818.93
ACC000000001146,CUST000872,CURRENT,BR0089,USD,2021-12-31,CLOSED,16652.39,95419.34,80223.93,5.66,500.0,0.0
ACC000000001147,CUST000924,SALARY,BR0016,USD,2022-05-25,DORMANT,3735.52,36015.51,81549.57,4.57,500.0,7770.69
ACC000000001148,CUST000524,RECURRING_DEPOSIT,BR0058,USD,2021-03-27,ACTIVE,33080.85,12377.67,64238.14,2.22,500.0,0.0
ACC000000001149,CUST000726,FIXED_DEPOSIT,BR0058,USD,2025-03-28,ACTIVE,22713.62,48332.39,36478.28,6.68,500.0,0.0
ACC000000001150,CUST000182,SAVINGS,BR0029,USD,2022-03-08,CLOSED,33722.87,74563.34,11171.75,5.72,0.0,7952.59
ACC000000001151,CUST000335,CURRENT,BR0071,USD,2024-03-26,DORMANT,33290.26,94993.89,78538.66,6.57,500.0,4959.25
ACC000000001152,CUST000746,SAVINGS,BR0003,USD,2024-12-29,ACTIVE,19911.55,96623.34,90271.33,7.44,500.0,0.0
ACC000000001153,CUST000018,SAVINGS,BR0043,USD,2025-01-01,ACTIVE,42983.71,4562.03,6005.31,2.77,500.0,9137.9
ACC000000001154,CUST000236,RECURRING_DEPOSIT,BR0067,USD,2021-04-22,ACTIVE,7260.31,21131.47,78086.07,3.66,500.0,0.0
ACC000000001155,CUST000935,CURRENT,BR0016,USD,2021-08-10,CLOSED,4774.08,38713.24,39905.59,5.18,0.0,0.0
ACC000000001156,CUST000245,CURRENT,BR0074,USD,2021-10-07,ACTIVE,26468.31,35847.79,27553.0,6.26,0.0,1577.69
ACC000000001157,CUST000387,RECURRING_DEPOSIT,BR0064,USD,2023-09-01,INACTIVE,19944.64,80430.19,21852.06,0.53,0.0,7032.22
ACC000000001158,CUST000735,CURRENT,BR0055,USD,2023-10-10,ACTIVE,16419.94,86624.63,7806.4,2.86,0.0,0.0
ACC000000001159,CUST000093,SAVINGS,BR0061,USD,2025-03-11,ACTIVE,24495.29,50965.45,30280.63,0.52,500.0,0.0
ACC000000001160,CUST000708,SAVINGS,BR0096,USD,2024-05-01,INACTIVE,29645.06,15155.67,28513.51,3.29,0.0,0.0
